tag,date,question_count,question_pct,unanswered_count,unanswered_pct
dropbox-api,3/20/2016,1511,1.34E-04,600,1.97E-04
windows,3/20/2016,92306,0.008170607,26672,0.008736399
actionscript,3/20/2016,8814,7.80E-04,2437,7.98E-04
paypal,3/20/2016,14093,0.001247463,6413,0.002100571
amazon-web-services,3/20/2016,24633,0.002180429,9085,0.002975787
google-spreadsheet,3/20/2016,7313,6.47E-04,3184,0.001042918
amazon-cloudfront,3/20/2016,1193,1.06E-04,443,1.45E-04
ios8,3/20/2016,9698,8.58E-04,3835,0.001256153
android,3/20/2016,808062,0.071526875,295301,0.096725748
azure,3/20/2016,28367,0.002510947,9437,0.003091079
mongodb,3/20/2016,60139,0.005323288,18956,0.006209003
amazon-s3,3/20/2016,12943,0.00114567,4877,0.001597459
ios9,3/20/2016,3722,3.29E-04,1819,5.96E-04
dropbox,3/20/2016,2411,2.13E-04,902,2.95E-04
osx,3/20/2016,65260,0.005776594,20432,0.006692493
citrix,3/20/2016,474,4.20E-05,227,7.44E-05
amazon-route53,3/20/2016,418,3.70E-05,135,4.42E-05
amazon-route53,3/19/2016,417,3.69E-05,134,4.39E-05
ios9,3/19/2016,3722,3.30E-04,1818,5.96E-04
amazon-ec2,3/19/2016,12436,0.001100989,4232,0.001386613
citrix,3/19/2016,473,4.19E-05,226,7.40E-05
amazon,3/19/2016,3133,2.77E-04,1206,3.95E-04
actionscript,3/19/2016,8814,7.80E-04,2437,7.98E-04
amazon-cloudfront,3/19/2016,1193,1.06E-04,443,1.45E-04
dropbox,3/19/2016,2410,2.13E-04,901,2.95E-04
amazon-cloudsearch,3/19/2016,198,1.75E-05,67,2.20E-05
stripe-payments,3/19/2016,1922,1.70E-04,771,2.53E-04
excel,3/19/2016,87642,0.007759147,30290,0.009924493
ios,3/19/2016,417927,0.037000116,134411,0.04403984
actionscript-3,3/19/2016,39363,0.0034849,10846,0.003553688
sql-server,3/19/2016,158915,0.014069104,34621,0.011343534
google-spreadsheet,3/19/2016,7307,6.47E-04,3180,0.001041926
amazon-web-services,3/19/2016,24623,0.002179933,9078,0.002974403
dropbox-api,3/19/2016,1510,1.34E-04,599,1.96E-04
paypal,3/19/2016,14091,0.001247507,6410,0.002100225
ios8,3/19/2016,9698,8.59E-04,3835,0.001256537
azure,3/19/2016,28362,0.00251095,9432,0.003090385
android,3/19/2016,807900,0.071525325,295174,0.096713578
amazon-s3,3/19/2016,12939,0.00114552,4875,0.001597292
mongodb,3/19/2016,60132,0.005323607,18951,0.006209237
windows,3/19/2016,92303,0.008171793,26665,0.008736759
osx,3/19/2016,65244,0.00577621,20418,0.006689956
cognos,3/19/2016,659,5.83E-05,280,9.17E-05
dropbox,3/18/2016,2410,2.13E-04,902,2.95E-04
google-spreadsheet,3/18/2016,7303,6.47E-04,3180,0.001040394
ios9,3/18/2016,3721,3.29E-04,1822,5.96E-04
excel,3/18/2016,87600,0.007756385,30305,0.009914799
amazon-s3,3/18/2016,12934,0.00114522,4879,0.001596257
cognos,3/18/2016,656,5.81E-05,278,9.10E-05
citrix,3/18/2016,474,4.20E-05,227,7.43E-05
amazon-cloudsearch,3/18/2016,197,1.74E-05,66,2.16E-05
stripe-payments,3/18/2016,1921,1.70E-04,772,2.53E-04
ios,3/18/2016,417896,0.03700201,134553,0.044021848
actionscript-3,3/18/2016,39380,0.003486841,10863,0.003554049
dropbox-api,3/18/2016,1509,1.34E-04,598,1.96E-04
paypal,3/18/2016,14097,0.001248192,6418,0.002099754
sql-server,3/18/2016,158860,0.01406597,34655,0.011337969
ios8,3/18/2016,9722,8.61E-04,3862,0.001263534
azure,3/18/2016,28343,0.002509578,9439,0.003088124
android,3/18/2016,807901,0.071534235,295595,0.096709214
mongodb,3/18/2016,60099,0.005321338,18951,0.006200097
windows,3/18/2016,92353,0.008177231,26747,0.008750733
osx,3/18/2016,65252,0.005777644,20455,0.006692284
amazon-route53,3/18/2016,419,3.71E-05,135,4.42E-05
amazon-ec2,3/18/2016,12436,0.001101126,4239,0.001386871
amazon,3/18/2016,3135,2.78E-04,1210,3.96E-04
actionscript,3/18/2016,8814,7.80E-04,2436,7.97E-04
amazon-cloudfront,3/18/2016,1191,1.05E-04,441,1.44E-04
amazon-web-services,3/18/2016,24597,0.002177903,9083,0.00297168
dropbox-api,3/17/2016,1509,1.34E-04,598,1.96E-04
dropbox,3/17/2016,2408,2.13E-04,901,2.95E-04
excel,3/17/2016,87484,0.007752694,30257,0.009911891
cognos,3/17/2016,656,5.81E-05,279,9.14E-05
actionscript,3/17/2016,8811,7.81E-04,2433,7.97E-04
actionscript-3,3/17/2016,39374,0.00348927,10860,0.003557637
ios9,3/17/2016,3708,3.29E-04,1816,5.95E-04
citrix,3/17/2016,473,4.19E-05,227,7.44E-05
windows,3/17/2016,92281,0.008177795,26719,0.008752866
sql-server,3/17/2016,158691,0.014062943,34574,0.011326083
osx,3/17/2016,65195,0.005777495,20433,0.006693678
stripe-payments,3/17/2016,1918,1.70E-04,771,2.53E-04
ios8,3/17/2016,9722,8.62E-04,3862,0.001265159
paypal,3/17/2016,14079,0.001247658,6404,0.002097883
azure,3/17/2016,28285,0.002506571,9418,0.003085238
amazon,3/17/2016,3135,2.78E-04,1209,3.96E-04
ios,3/17/2016,417552,0.037002929,134425,0.044036549
amazon-web-services,3/17/2016,24552,0.002175765,9063,0.002968956
amazon-ec2,3/17/2016,12418,0.001100466,4230,0.001385709
mongodb,3/17/2016,60031,0.005319837,18934,0.006202579
amazon-s3,3/17/2016,12919,0.001144863,4870,0.001595368
amazon-cloudsearch,3/17/2016,197,1.75E-05,67,2.19E-05
amazon-cloudfront,3/17/2016,1189,1.05E-04,439,1.44E-04
amazon-route53,3/17/2016,418,3.70E-05,136,4.46E-05
android,3/17/2016,807128,0.071526432,295219,0.096710768
google-spreadsheet,3/17/2016,7295,6.46E-04,3171,0.001038788
actionscript-3,3/16/2016,39367,0.003491682,10856,0.003561326
ios8,3/16/2016,9721,8.62E-04,3861,0.001266605
amazon-web-services,3/16/2016,24510,0.002173931,9049,0.002968537
sql-server,3/16/2016,158560,0.014063556,34535,0.011329247
windows,3/16/2016,92209,0.008178522,26675,0.008750765
paypal,3/16/2016,14063,0.001247324,6409,0.002102476
amazon-cloudfront,3/16/2016,1188,1.05E-04,438,1.44E-04
actionscript,3/16/2016,8809,7.81E-04,2432,7.98E-04
ios,3/16/2016,417156,0.036999939,134233,0.044035147
azure,3/16/2016,28251,0.002505735,9402,0.003084334
amazon,3/16/2016,3133,2.78E-04,1208,3.96E-04
stripe-payments,3/16/2016,1914,1.70E-04,768,2.52E-04
osx,3/16/2016,65151,0.005778612,20406,0.00669421
android,3/16/2016,806384,0.071522709,294810,0.096712859
excel,3/16/2016,87357,0.007748174,30187,0.00990288
amazon-ec2,3/16/2016,12400,0.001099826,4223,0.001385361
google-spreadsheet,3/16/2016,7277,6.45E-04,3158,0.001035987
citrix,3/16/2016,471,4.18E-05,225,7.38E-05
amazon-route53,3/16/2016,418,3.71E-05,136,4.46E-05
amazon-cloudsearch,3/16/2016,196,1.74E-05,66,2.17E-05
dropbox,3/16/2016,2407,2.13E-04,902,2.96E-04
mongodb,3/16/2016,59953,0.00531755,18900,0.006200181
amazon-s3,3/16/2016,12907,0.001144795,4865,0.001595969
ios9,3/16/2016,3697,3.28E-04,1812,5.94E-04
cognos,3/16/2016,654,5.80E-05,277,9.09E-05
dropbox-api,3/16/2016,1506,1.34E-04,596,1.96E-04
stripe-payments,3/15/2016,1916,1.70E-04,769,2.53E-04
osx,3/15/2016,65102,0.005779262,20381,0.006695431
amazon-ec2,3/15/2016,12380,0.001099001,4206,0.001381725
azure,3/15/2016,28208,0.002504082,9384,0.003082767
citrix,3/15/2016,470,4.17E-05,226,7.42E-05
amazon-cloudsearch,3/15/2016,195,1.73E-05,65,2.14E-05
mongodb,3/15/2016,59861,0.005313965,18858,0.006195083
actionscript-3,3/15/2016,39360,0.003494079,10854,0.003565678
paypal,3/15/2016,14045,0.001246803,6400,0.002102483
windows,3/15/2016,92136,0.008179107,26639,0.008751265
amazon-web-services,3/15/2016,24458,0.002171193,9011,0.00296023
amazon-cloudfront,3/15/2016,1185,1.05E-04,435,1.43E-04
ios,3/15/2016,416817,0.037001857,134120,0.044060273
actionscript,3/15/2016,8806,7.82E-04,2431,7.99E-04
sql-server,3/15/2016,158426,0.014063811,34497,0.011332719
ios8,3/15/2016,9721,8.63E-04,3862,0.001268719
dropbox-api,3/15/2016,1503,1.33E-04,595,1.95E-04
cognos,3/15/2016,654,5.81E-05,277,9.10E-05
amazon-s3,3/15/2016,12888,0.001144097,4852,0.001593944
dropbox,3/15/2016,2405,2.13E-04,901,2.96E-04
amazon-route53,3/15/2016,418,3.71E-05,136,4.47E-05
google-spreadsheet,3/15/2016,7266,6.45E-04,3158,0.001037447
excel,3/15/2016,87251,0.007745457,30148,0.009904025
android,3/15/2016,805642,0.071518605,294417,0.096720021
ios9,3/15/2016,3686,3.27E-04,1806,5.93E-04
amazon,3/15/2016,3131,2.78E-04,1207,3.97E-04
amazon-web-services,3/14/2016,24423,0.002169866,9006,0.002962502
amazon-s3,3/14/2016,12877,0.00114406,4849,0.001595067
dropbox,3/14/2016,2404,2.14E-04,900,2.96E-04
mongodb,3/14/2016,59804,0.005313272,18847,0.006199628
amazon-cloudsearch,3/14/2016,196,1.74E-05,67,2.20E-05
